"Date","Price","Open","High","Low","Vol.","Change %"
"10/21/2020","10,355.05","10,371.76","10,371.76","10,353.55","0.02K","0.01%"
"10/20/2020","10,353.55","10,371.76","10,375.00","10,353.55","0.03K","-0.18%"
"10/19/2020","10,371.76","10,364.48","10,375.00","10,360.95","0.02K","0.10%"
"10/16/2020","10,360.95","10,364.48","10,375.00","10,343.75","0.01K","-0.03%"
"10/15/2020","10,364.00","10,364.48","10,364.48","10,343.90","0.02K","0.12%"
"10/14/2020","10,351.70","10,364.48","10,364.48","10,342.45","0.02K","0.04%"
"10/13/2020","10,347.50","10,364.48","10,364.48","10,332.25","0.02K","-0.16%"
"10/12/2020","10,364.48","10,339.68","10,364.48","10,339.68","0.02K","0.24%"
"10/09/2020","10,339.68","10,335.25","10,351.00","10,325.00","0.02K","0.04%"
"10/08/2020","10,335.25","10,339.68","10,351.00","10,322.20","0.02K","0.09%"
"10/07/2020","10,325.95","10,339.68","10,351.00","10,325.95","0.02K","-0.05%"
"10/06/2020","10,331.35","10,339.68","10,351.00","10,331.35","0.01K","-0.08%"
"10/05/2020","10,339.68","10,321.21","10,351.00","10,268.00","0.02K","0.27%"
"10/02/2020","10,311.95","10,321.21","10,325.00","10,263.50","0.02K","0.02%"
"10/01/2020","10,310.00","10,321.21","10,321.21","10,302.70","0.01K","-0.11%"
"09/30/2020","10,321.21","10,321.20","10,321.21","10,268.00","0.02K","0.00%"
"09/29/2020","10,321.20","10,321.21","10,321.21","10,261.75","0.02K","0.00%"
"09/28/2020","10,321.21","10,315.62","10,321.21","10,262.45","0.02K","0.23%"
"09/25/2020","10,297.10","10,315.62","10,315.62","10,261.65","0.02K","-0.05%"
"09/24/2020","10,302.50","10,315.62","10,315.62","10,261.55","0.01K","-0.04%"
"09/23/2020","10,306.35","10,315.62","10,315.62","10,268.00","0.02K","0.00%"
"09/22/2020","10,306.35","10,315.62","10,315.62","10,263.05","0.01K","-0.09%"
"09/21/2020","10,315.62","10,295.33","10,315.62","10,268.00","0.02K","0.29%"
"09/18/2020","10,286.05","10,295.33","10,295.33","10,261.65","0.02K","-0.09%"
"09/17/2020","10,295.33","10,295.30","10,295.33","10,268.00","0.01K","0.00%"
"09/16/2020","10,295.30","10,295.33","10,300.00","10,261.70","0.02K","0.22%"
"09/15/2020","10,272.35","10,295.33","10,297.50","10,260.90","0.03K","-0.22%"
"09/14/2020","10,295.33","10,255.95","10,295.33","10,255.95","0.03K","0.25%"
"09/11/2020","10,270.05","10,274.15","10,274.17","10,256.60","0.02K","-0.04%"
"09/10/2020","10,274.15","10,274.17","10,275.00","10,256.95","0.02K","0.00%"
"09/09/2020","10,274.17","10,274.15","10,285.00","10,263.90","0.02K","0.00%"
"09/08/2020","10,274.15","10,270.05","10,305.00","10,260.15","0.03K","0.06%"
"09/07/2020","10,268.00","10,270.05","10,270.05","10,268.00","0.01K","-0.02%"
"09/04/2020","10,270.05","10,270.08","10,275.00","10,247.10","0.02K","0.07%"
"09/03/2020","10,262.70","10,270.08","10,270.08","10,247.85","0.02K","-0.07%"
"09/02/2020","10,270.08","10,262.87","10,270.08","10,257.30","0.02K","0.22%"
"09/01/2020","10,247.85","10,262.87","10,262.87","10,241.55","0.02K","-0.08%"
"08/31/2020","10,255.80","10,262.87","10,262.87","10,241.15","0.02K","0.07%"
"08/28/2020","10,248.80","10,262.87","10,281.00","10,247.40","0.02K","-0.14%"
"08/27/2020","10,262.87","10,262.85","10,281.00","10,247.40","0.02K","0.00%"
"08/26/2020","10,262.85","10,262.87","10,281.00","10,239.90","0.03K","0.14%"
"08/25/2020","10,248.50","10,262.87","10,262.87","10,239.85","0.02K","0.01%"
"08/24/2020","10,247.10","10,246.71","10,266.00","10,246.71","0.02K","0.00%"
"08/21/2020","10,246.71","10,246.70","10,266.00","10,246.70","0.02K","0.08%"
"08/20/2020","10,238.10","10,246.70","10,270.00","10,238.10","0.03K","-0.08%"
"08/19/2020","10,246.70","10,246.71","10,270.00","10,238.45","0.02K","0.00%"
"08/18/2020","10,246.71","10,246.70","10,263.00","10,237.50","0.02K","0.00%"
"08/17/2020","10,246.70","10,231.71","10,257.00","10,228.70","0.03K","0.15%"
"08/14/2020","10,231.71","10,231.65","10,257.00","10,231.65","0.01K","0.00%"
"08/13/2020","10,231.65","10,231.70","10,232.40","10,209.85","0.02K","0.16%"
"08/12/2020","10,215.00","10,231.70","10,241.00","10,215.00","0.02K","-0.16%"
"08/11/2020","10,231.70","10,231.71","10,248.00","10,213.95","0.03K","0.00%"
"08/10/2020","10,231.71","10,209.86","10,243.00","10,203.20","0.02K","0.21%"
"08/07/2020","10,209.86","10,209.85","10,238.00","10,200.00","0.40K","0.00%"
"08/06/2020","10,209.85","10,209.86","10,229.00","10,186.15","0.02K","0.00%"
"08/05/2020","10,209.86","10,209.80","10,241.00","10,190.75","0.02K","0.00%"
"08/04/2020","10,209.80","10,209.85","10,222.00","10,209.80","0.01K","0.00%"
"08/03/2020","10,209.85","10,207.69","10,217.00","10,186.05","0.03K","0.11%"
"07/31/2020","10,198.95","10,207.69","10,207.69","10,197.80","0.01K","-0.09%"
"07/30/2020","10,207.69","10,207.65","10,217.00","10,198.30","0.02K","0.07%"
"07/29/2020","10,200.20","10,207.69","10,208.00","10,193.10","0.03K","-0.07%"
"07/28/2020","10,207.69","10,207.65","10,211.00","10,197.95","0.02K","0.00%"
"07/27/2020","10,207.65","10,210.30","10,216.00","10,197.65","0.02K","-0.07%"
"07/24/2020","10,215.00","10,210.39","10,216.00","10,196.45","0.02K","-0.10%"
"07/23/2020","10,225.00","10,210.39","10,225.00","10,203.05","0.02K","0.12%"
"07/22/2020","10,212.75","10,210.39","10,220.00","10,196.95","0.03K","0.02%"
"07/21/2020","10,210.39","10,210.35","10,222.50","10,188.35","0.03K","-0.09%"
"07/20/2020","10,220.00","10,194.96","10,225.00","10,192.45","0.04K","0.33%"
"07/17/2020","10,185.95","10,194.96","10,220.00","10,185.95","0.02K","-0.20%"
"07/16/2020","10,206.15","10,194.96","10,220.00","10,194.95","0.03K","0.11%"
"07/15/2020","10,194.96","10,194.95","10,220.00","10,185.70","0.02K","0.00%"
"07/14/2020","10,194.95","10,194.96","10,216.00","10,185.65","0.03K","0.00%"
"07/13/2020","10,194.96","10,184.73","10,205.00","10,184.70","0.02K","0.05%"
"07/10/2020","10,189.60","10,184.70","10,202.00","10,184.50","0.02K","0.05%"
"07/09/2020","10,184.70","10,184.65","10,201.00","10,174.35","0.03K","0.00%"
"07/08/2020","10,184.65","10,184.70","10,201.00","10,175.50","0.03K","-0.15%"
"07/07/2020","10,200.00","10,184.70","10,200.00","10,175.85","0.03K","0.15%"
"07/06/2020","10,184.70","10,173.38","10,191.00","10,164.65","0.04K","0.05%"
"07/03/2020","10,180.00","10,173.38","10,180.00","10,173.35","0.01K","0.07%"
"07/02/2020","10,173.38","10,173.35","10,184.00","10,173.30","0.02K","-0.11%"
"07/01/2020","10,185.00","10,173.35","10,192.00","10,173.30","0.02K","0.11%"
"06/30/2020","10,173.35","10,173.38","10,189.00","10,164.30","0.02K","0.00%"
"06/29/2020","10,173.38","10,172.75","10,184.00","10,157.70","0.02K","0.01%"
"06/26/2020","10,172.75","10,172.76","10,185.00","10,157.30","0.03K","0.00%"
"06/25/2020","10,172.76","10,172.75","10,180.00","10,157.30","0.02K","0.00%"
"06/24/2020","10,172.75","10,172.76","10,180.00","10,156.40","0.02K","0.00%"
"06/23/2020","10,172.76","10,172.75","10,182.00","10,154.35","0.03K","0.00%"
"06/22/2020","10,172.75","10,151.90","10,175.00","10,144.00","0.04K","0.28%"
"06/19/2020","10,144.00","10,151.85","10,170.00","10,144.00","0.02K","-0.08%"
"06/18/2020","10,151.85","10,151.88","10,181.00","10,142.75","0.03K","0.04%"
"06/17/2020","10,147.60","10,151.88","10,173.00","10,145.45","0.03K","-0.02%"
"06/16/2020","10,149.15","10,151.88","10,165.00","10,142.85","0.03K","-0.03%"
"06/15/2020","10,151.88","10,153.15","10,177.00","10,142.40","0.03K","-0.09%"
"06/12/2020","10,161.00","10,153.15","10,171.00","10,153.10","0.02K","0.08%"
"06/11/2020","10,153.15","10,153.18","10,160.00","10,135.00","0.03K","0.00%"
"06/10/2020","10,153.18","10,153.19","10,158.00","10,138.60","0.04K","0.00%"
"06/09/2020","10,153.19","10,147.00","10,155.00","10,128.35","0.03K","0.06%"
"06/08/2020","10,147.00","10,148.30","10,151.00","10,134.85","0.07K","0.11%"
"06/05/2020","10,135.40","10,148.30","10,153.00","10,135.40","0.04K","-0.13%"
"06/04/2020","10,148.30","10,148.31","10,155.00","10,135.65","0.03K","0.00%"
"06/03/2020","10,148.31","10,148.30","10,161.00","10,136.70","0.05K","0.06%"
"06/02/2020","10,142.30","10,148.30","10,149.00","10,136.15","0.03K","-0.06%"
"06/01/2020","10,148.30","10,139.25","10,159.00","10,120.00","0.03K","0.18%"
"05/29/2020","10,129.95","10,139.22","10,139.30","10,129.50","0.05K","0.00%"
"05/28/2020","10,130.00","10,139.30","10,140.15","10,130.00","0.02K","-0.09%"
"05/27/2020","10,139.30","10,139.25","10,156.00","10,125.00","0.02K","0.00%"
"05/26/2020","10,139.25","10,129.50","10,143.00","10,114.60","0.03K","0.10%"
"05/25/2020","10,129.50","10,129.55","10,134.00","10,125.00","0.01K","0.00%"
"05/22/2020","10,129.56","10,129.55","10,131.00","10,100.00","0.03K","0.13%"
"05/21/2020","10,116.25","10,129.55","10,131.00","10,104.00","0.03K","0.11%"
"05/20/2020","10,105.00","10,129.55","10,149.00","10,105.00","0.04K","-0.24%"
"05/19/2020","10,129.55","10,129.56","10,144.00","10,120.00","0.02K","0.24%"
"05/18/2020","10,105.00","10,137.15","10,145.00","10,105.00","0.02K","-0.21%"
"05/15/2020","10,125.90","10,137.15","10,145.00","10,111.00","0.03K","-0.02%"
"05/14/2020","10,128.05","10,137.15","10,137.20","10,107.50","0.03K","-0.09%"
"05/13/2020","10,137.15","10,137.12","10,137.20","10,112.50","0.03K","0.00%"
"05/12/2020","10,137.12","10,137.20","10,138.00","10,110.00","0.03K","0.00%"
"05/11/2020","10,137.20","10,129.35","10,144.00","10,110.00","0.04K","0.16%"
"05/08/2020","10,120.80","10,129.35","10,144.00","10,108.00","0.03K","0.00%"
"05/07/2020","10,120.70","10,129.35","10,131.00","10,111.00","0.03K","0.02%"
"05/06/2020","10,118.40","10,129.35","10,130.35","10,110.00","0.03K","-0.02%"
"05/05/2020","10,120.65","10,129.35","10,141.00","10,105.00","0.03K","-0.09%"
"05/04/2020","10,129.35","10,129.00","10,142.10","10,105.00","0.03K","0.09%"
"05/01/2020","10,120.00","10,129.00","10,133.00","10,114.50","0.03K","-0.01%"
"04/30/2020","10,121.25","10,129.00","10,133.00","10,111.70","0.03K","-0.14%"
"04/29/2020","10,135.50","10,129.00","10,137.00","10,111.10","0.04K","0.06%"
"04/28/2020","10,129.00","10,130.00","10,137.00","10,119.90","0.02K","-0.01%"
"04/27/2020","10,130.00","10,137.94","10,149.00","10,117.50","0.02K","0.01%"
"04/24/2020","10,128.85","10,137.92","10,149.00","10,128.85","0.02K","-0.16%"
"04/23/2020","10,145.05","10,137.92","10,145.05","10,123.20","0.03K","0.15%"
"04/22/2020","10,129.75","10,137.92","10,146.15","10,125.00","0.03K","-0.08%"
"04/21/2020","10,137.92","10,137.90","10,142.20","10,113.00","0.03K","0.00%"
"04/20/2020","10,137.90","10,122.00","10,142.94","10,104.85","0.02K","0.16%"
"04/17/2020","10,122.00","10,120.00","10,140.00","10,112.90","0.03K","0.09%"
"04/16/2020","10,112.85","10,125.00","10,140.00","10,093.00","1.21K","-0.12%"
"04/15/2020","10,125.00","9,698.35","10,125.00","9,692.67","0.01K","4.33%"
"04/14/2020","9,705.00","9,698.35","9,793.00","9,672.14","0.02K","0.07%"
"04/13/2020","9,698.35","9,595.10","9,700.00","9,541.26","0.02K","1.08%"
"04/10/2020","9,595.10","9,595.05","9,689.00","9,595.00","0.01K","0.00%"
"04/09/2020","9,595.00","9,595.05","9,595.10","9,582.16","0.01K","0.19%"
"04/08/2020","9,576.64","9,595.05","9,701.00","9,541.26","0.02K","-0.19%"
"04/07/2020","9,595.05","9,595.00","9,671.00","9,541.26","0.02K","0.00%"
"04/06/2020","9,595.00","9,554.00","9,611.00","9,541.26","0.03K","0.43%"
"04/03/2020","9,554.00","9,554.20","9,626.00","9,534.07","0.03K","0.35%"
"04/02/2020","9,520.67","9,554.20","9,611.00","9,520.67","0.02K","-0.22%"
"04/01/2020","9,541.26","9,554.20","9,593.00","9,530.96","0.03K","-0.09%"
"03/31/2020","9,550.00","9,554.20","9,574.00","9,541.54","0.02K","-0.04%"
"03/30/2020","9,554.20","9,532.60","9,572.00","9,515.00","0.03K","0.42%"
"03/27/2020","9,513.78","9,532.70","9,572.00","9,511.55","0.03K","-0.06%"
"03/26/2020","9,519.83","9,532.70","9,556.00","9,513.00","0.03K","-0.14%"
"03/25/2020","9,532.70","9,532.74","9,543.00","9,513.93","0.03K","0.00%"
"03/24/2020","9,532.74","9,520.30","9,538.00","9,519.00","0.03K","0.29%"
"03/23/2020","9,505.46","9,520.30","9,522.50","9,505.46","0.03K","-0.16%"
"03/20/2020","9,520.34","9,520.30","9,520.34","9,509.50","0.01K","0.06%"
"03/19/2020","9,515.00","9,520.30","9,538.00","9,485.00","0.02K","-0.06%"
"03/18/2020","9,520.30","9,520.33","9,529.00","9,512.61","0.02K","0.00%"
"03/17/2020","9,520.33","9,520.30","9,522.00","9,512.05","0.02K","0.00%"
"03/16/2020","9,520.30","9,500.52","9,536.00","9,496.00","0.03K","0.21%"
"03/13/2020","9,500.52","9,500.54","9,536.00","9,500.50","0.04K","0.00%"
"03/12/2020","9,500.54","9,500.52","9,509.83","9,489.73","0.04K","0.00%"
"03/11/2020","9,500.52","9,500.50","9,518.00","9,500.00","0.05K","-0.06%"
"03/10/2020","9,506.54","9,500.50","9,514.33","9,494.46","0.06K","0.06%"
"03/09/2020","9,500.50","9,513.82","9,516.22","9,496.00","0.05K","-0.14%"
"03/06/2020","9,513.82","9,513.80","9,516.75","9,491.00","0.05K","0.00%"
"03/05/2020","9,513.80","9,513.82","9,518.96","9,491.00","1.09K","0.00%"
"03/04/2020","9,513.82","9,513.84","9,516.22","9,495.00","4.35K","0.00%"
"03/03/2020","9,513.84","9,513.82","9,515.00","9,501.00","4.34K","0.00%"
"03/02/2020","9,513.82","9,526.25","9,526.25","9,502.00","1.92K","-0.01%"
"02/28/2020","9,515.00","9,526.25","9,526.28","9,502.00","0.03K","-0.01%"
"02/27/2020","9,516.05","9,526.25","9,526.30","9,502.00","0.02K","0.02%"
"02/26/2020","9,514.57","9,526.25","9,526.28","9,511.77","0.03K","0.01%"
"02/25/2020","9,513.98","9,526.25","9,532.00","9,513.66","0.03K","-0.13%"
"02/24/2020","9,526.25","9,533.96","9,533.96","9,514.44","0.04K","0.12%"
"02/21/2020","9,515.18","9,528.45","9,533.96","9,507.85","0.04K","-0.08%"
"02/20/2020","9,523.08","9,528.45","9,537.50","9,512.50","0.06K","0.10%"
"02/19/2020","9,513.58","9,528.45","9,537.00","9,513.58","0.04K","-0.03%"
"02/18/2020","9,516.33","9,528.49","9,542.00","9,515.57","0.06K","-0.13%"
"02/17/2020","9,528.49","9,539.15","9,542.00","9,510.00","0.03K","0.01%"
"02/14/2020","9,527.96","9,539.15","9,542.00","9,527.96","0.04K","0.03%"
"02/13/2020","9,525.38","9,539.15","9,539.16","9,515.21","0.06K","-0.02%"
"02/12/2020","9,527.62","9,539.15","9,539.16","9,510.00","0.04K","0.00%"
"02/11/2020","9,527.78","9,539.15","9,539.16","9,510.00","0.05K","-0.12%"
"02/10/2020","9,539.15","9,541.70","9,541.70","9,514.25","0.06K","-0.03%"
"02/07/2020","9,541.70","9,541.74","9,552.00","9,487.34","0.06K","0.00%"
"02/06/2020","9,541.74","9,541.30","9,545.00","9,522.16","0.04K","0.00%"
"02/05/2020","9,541.30","9,541.74","9,545.00","9,520.00","0.06K","0.00%"
"02/04/2020","9,541.74","9,541.70","9,560.00","9,515.00","0.04K","0.00%"
"02/03/2020","9,541.70","9,563.30","9,563.30","9,518.77","0.05K","-0.23%"
"01/31/2020","9,563.30","9,563.32","9,563.33","9,526.60","0.05K","0.00%"
"01/30/2020","9,563.30","9,563.32","9,565.00","9,528.38","0.03K","-0.02%"
"01/29/2020","9,565.00","9,563.30","9,568.00","9,525.14","0.06K","0.00%"
"01/28/2020","9,565.00","9,563.30","9,565.00","9,546.00","0.04K","0.02%"
"01/27/2020","9,563.30","9,547.00","9,580.00","9,532.50","0.05K","0.17%"
"01/24/2020","9,547.00","9,547.10","9,580.00","9,505.00","0.06K","0.00%"
"01/23/2020","9,547.10","9,547.02","9,569.00","9,524.54","0.05K","0.00%"
"01/22/2020","9,547.02","9,547.04","9,572.50","9,524.01","0.05K","0.00%"
"01/21/2020","9,547.04","9,550.65","9,550.65","9,536.00","0.05K","-0.04%"
"01/20/2020","9,550.65","9,550.70","9,550.70","9,525.00","0.03K","0.00%"
"01/17/2020","9,550.76","9,550.75","9,550.76","9,525.00","0.04K","0.00%"
"01/16/2020","9,550.75","9,550.76","9,572.50","9,527.71","0.06K","0.00%"
"01/15/2020","9,550.76","9,550.75","9,567.00","9,494.69","0.05K","-0.04%"
"01/14/2020","9,555.00","9,550.75","9,567.00","9,494.69","0.04K","0.04%"
"01/13/2020","9,550.75","9,507.85","9,553.00","9,502.50","0.05K","0.51%"
"01/10/2020","9,502.55","9,507.88","9,551.00","9,488.76","0.05K","-0.03%"
"01/09/2020","9,505.00","9,507.88","9,565.00","9,494.58","0.04K","-0.03%"
"01/08/2020","9,507.88","9,507.85","9,565.00","9,490.71","0.06K","0.00%"
"01/07/2020","9,507.85","9,507.88","9,600.00","9,494.54","0.08K","0.00%"
"01/06/2020","9,507.88","9,507.55","9,525.00","9,491.33","0.04K","0.11%"
"01/03/2020","9,497.50","9,507.35","9,525.00","9,494.29","0.06K","-0.10%"
"01/02/2020","9,507.35","9,507.56","9,511.71","9,489.88","0.04K","0.00%"
"01/01/2020","9,507.56","9,507.56","9,507.56","9,507.56","","0.03%"
"12/31/2019","9,505.00","9,507.56","9,507.56","9,505.00","0.03K","-0.03%"
"12/30/2019","9,507.56","9,516.37","9,525.00","9,506.56","0.02K","-0.08%"
"12/27/2019","9,515.00","9,516.37","9,525.00","9,515.00","0.02K","-0.01%"
"12/26/2019","9,516.37","9,525.00","9,525.00","9,497.91","0.03K","0.00%"
"12/25/2019","9,516.37","9,525.00","9,525.00","9,516.37","0.01K","0.07%"
"12/24/2019","9,510.00","9,516.37","9,525.00","9,493.75","0.04K","-0.07%"
"12/23/2019","9,516.37","9,532.30","9,532.30","9,493.11","0.04K","-0.05%"
"12/20/2019","9,521.21","9,532.30","9,532.40","9,508.71","0.04K","-0.12%"
"12/19/2019","9,532.40","9,532.00","9,532.40","9,508.79","0.04K","0.24%"
"12/18/2019","9,510.04","9,512.50","9,532.40","9,505.71","0.05K","-0.12%"
"12/17/2019","9,521.24","9,532.30","9,532.40","9,509.01","0.04K","-0.12%"
"12/16/2019","9,532.30","9,537.50","9,537.50","9,511.71","0.06K","0.21%"
"12/13/2019","9,512.75","9,537.00","9,537.55","9,507.61","0.06K","0.03%"
"12/12/2019","9,509.88","9,537.50","9,537.50","9,508.02","0.03K","-0.29%"
"12/11/2019","9,537.50","9,537.50","9,537.55","9,525.00","0.05K","0.12%"
"12/10/2019","9,526.05","9,537.50","9,537.55","9,468.18","0.03K","-0.12%"
"12/09/2019","9,537.50","9,510.98","9,537.55","9,468.18","0.04K","0.28%"
"12/06/2019","9,510.98","9,510.99","9,525.00","9,491.22","0.04K","0.00%"
"12/05/2019","9,510.99","9,510.98","9,525.00","9,497.76","0.04K","0.00%"
"12/04/2019","9,510.99","9,510.98","9,525.00","9,485.00","0.03K","0.00%"
"12/03/2019","9,510.98","9,510.99","9,525.00","9,468.18","0.05K","0.27%"
"12/02/2019","9,485.00","9,494.68","9,510.99","9,468.18","0.03K","0.00%"
"11/29/2019","9,485.00","9,494.68","9,510.00","9,485.00","0.03K","-0.26%"
"11/28/2019","9,510.00","9,494.68","9,510.00","9,494.68","0.01K","0.16%"
"11/27/2019","9,494.68","9,494.65","9,514.00","9,468.18","0.03K","0.00%"
"11/26/2019","9,494.65","9,494.68","9,525.00","9,468.18","0.04K","0.00%"
"11/25/2019","9,494.68","9,500.95","9,510.00","9,469.67","0.07K","-0.07%"
"11/22/2019","9,500.95","9,500.96","9,510.00","9,468.18","0.05K","0.14%"
"11/21/2019","9,487.43","9,500.96","9,510.00","9,468.18","0.04K","-0.14%"
"11/20/2019","9,500.96","9,500.95","9,500.96","9,468.18","0.05K","0.13%"
"11/19/2019","9,488.85","9,500.95","9,500.96","9,468.18","0.06K","-0.13%"
"11/18/2019","9,500.95","9,490.77","9,500.96","9,468.18","0.06K","0.25%"
"11/15/2019","9,477.51","9,490.75","9,500.00","9,466.93","0.05K","0.14%"
"11/14/2019","9,463.98","9,490.75","9,500.00","9,463.98","0.04K","-0.28%"
"11/13/2019","9,490.75","9,467.50","9,500.00","9,450.87","0.04K","0.05%"
"11/12/2019","9,486.11","9,467.50","9,495.00","9,450.87","0.04K","0.20%"
"11/11/2019","9,467.50","9,467.25","9,495.00","9,449.39","0.03K","0.20%"
"11/08/2019","9,448.29","9,467.25","9,480.00","9,445.84","0.05K","0.03%"
"11/07/2019","9,445.16","9,467.25","9,480.00","9,445.16","0.05K","-0.23%"
"11/06/2019","9,467.00","9,467.25","9,478.13","9,445.13","0.05K","0.18%"
"11/05/2019","9,450.17","9,467.25","9,470.00","9,444.02","0.07K","-0.18%"
"11/04/2019","9,467.25","9,463.35","9,470.00","9,442.38","0.05K","0.04%"
"11/01/2019","9,463.35","9,462.00","9,463.37","9,446.74","0.06K","0.01%"
"10/31/2019","9,462.00","9,463.30","9,463.30","9,433.45","0.05K","-0.01%"
"10/30/2019","9,463.30","9,463.35","9,463.37","9,438.05","0.04K","0.25%"
"10/29/2019","9,439.60","9,463.35","9,463.37","9,433.63","0.06K","-0.25%"
"10/28/2019","9,463.35","9,448.50","9,463.37","9,402.49","0.05K","0.16%"
"10/25/2019","9,448.50","9,448.50","9,460.00","9,402.49","0.07K","0.01%"
"10/24/2019","9,448.00","9,448.50","9,460.00","9,402.49","0.04K","0.08%"
"10/23/2019","9,440.00","9,448.50","9,448.53","9,402.49","0.05K","-0.09%"
"10/22/2019","9,448.50","9,448.55","9,451.04","9,423.97","0.04K","0.00%"
"10/21/2019","9,448.55","9,455.22","9,455.22","9,402.49","0.06K","0.08%"
"10/18/2019","9,441.28","9,455.22","9,455.24","9,402.49","0.05K","-0.15%"
"10/17/2019","9,455.22","9,455.24","9,455.24","9,402.49","0.05K","0.00%"
"10/16/2019","9,455.24","9,455.20","9,455.24","9,402.49","0.05K","0.00%"
"10/15/2019","9,455.20","9,455.24","9,455.24","9,402.49","0.06K","0.00%"
"10/14/2019","9,455.24","9,433.34","9,455.24","9,430.00","0.03K","0.23%"
